#,Date,"Low Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","High Range, μS/cm (LGR S/N: 21551159, SEN S/N: 21551159)","Temp, °C (LGR S/N: 21551159, SEN S/N: 21551159)",Specific_Conductance
13869,9/12/2023 23:45,0,0,27.32,0
13870,9/13/2023 0:00,0,0,27.18,0
13871,9/13/2023 0:15,0,0,27.09,0
13872,9/13/2023 0:30,0,0,27,0
13873,9/13/2023 0:45,0,0,26.85,0
13874,9/13/2023 1:00,0,0,26.59,0
13875,9/13/2023 1:15,0,0,26.22,0
13876,9/13/2023 1:30,0,0,25.21,0
13877,9/13/2023 1:45,0,0,25.41,0
13878,9/13/2023 2:00,0,0,25.78,0
13879,9/13/2023 2:15,0,0,25.83,0
13880,9/13/2023 2:30,0,0,25.74,0
13881,9/13/2023 2:45,0,0,25.62,0
13882,9/13/2023 3:00,0,0,25.53,0
13883,9/13/2023 3:15,0,0,25.44,0
13884,9/13/2023 3:30,0,0,25.36,0
13885,9/13/2023 3:45,0,0,25.28,0
13886,9/13/2023 4:00,0,0,25.22,0
13887,9/13/2023 4:15,0,0,25.16,0
13888,9/13/2023 4:30,0,0,25.09,0
13889,9/13/2023 4:45,0,0,25.02,0
13890,9/13/2023 5:00,0,0,24.96,0
13891,9/13/2023 5:15,0,0,24.9,0
13892,9/13/2023 5:30,0,0,24.85,0
13893,9/13/2023 5:45,0,0,24.79,0
13894,9/13/2023 6:00,0,0,24.75,0
13895,9/13/2023 6:15,0,0,24.72,0
13896,9/13/2023 6:30,0,0,24.67,0
13897,9/13/2023 6:45,0,0,24.63,0
13898,9/13/2023 7:00,0,0,24.6,0
13899,9/13/2023 7:15,0,0,24.57,0
13900,9/13/2023 7:30,0,0,24.54,0
13901,9/13/2023 7:45,0,0,24.52,0
13902,9/13/2023 8:00,0,0,24.49,0
13903,9/13/2023 8:15,0,0,24.48,0
13904,9/13/2023 8:30,0,0,24.49,0
13905,9/13/2023 8:45,0,0,24.52,0
13906,9/13/2023 9:00,0,0,24.57,0
13907,9/13/2023 9:15,0,0,24.64,0
13908,9/13/2023 10:00,0,0,26.67,0
13909,9/13/2023 10:15,0,0,26.08,0
13910,9/13/2023 10:30,0,0,25.77,0
13911,9/13/2023 10:45,0,0,25.61,0
13912,9/13/2023 11:00,0,0,25.53,0
13913,9/13/2023 11:15,0,0,25.51,0
13914,9/13/2023 11:30,0,0,25.51,0
13915,9/13/2023 11:45,0,0,25.52,0
13916,9/13/2023 12:00,0,0,25.53,0
13917,9/13/2023 12:15,0,0,25.57,0
13918,9/13/2023 12:30,0,0,25.63,0
13919,9/13/2023 12:45,0,0,25.7,0
13920,9/13/2023 13:00,0,0,25.78,0
13921,9/13/2023 13:15,0,0,25.84,0
13922,9/13/2023 13:30,0,0,25.89,0
13923,9/13/2023 13:45,0,0,25.95,0
13924,9/13/2023 14:00,0,0,26.03,0
13925,9/13/2023 14:15,0,0,26.1,0
13926,9/13/2023 14:30,0,0,26.16,0
13927,9/13/2023 14:45,0,0,26.24,0
13928,9/13/2023 15:00,0,0,26.32,0
13929,9/13/2023 15:15,0,0,26.38,0
13930,9/13/2023 15:30,0,0,26.43,0
13931,9/13/2023 15:45,0,0,26.5,0
13932,9/13/2023 16:00,0,0,26.57,0
13933,9/13/2023 16:15,0,0,26.62,0
13934,9/13/2023 16:30,0,0,26.68,0
13935,9/13/2023 16:45,0,0,26.63,0
13936,9/13/2023 17:00,0,0,26.55,0
13937,9/13/2023 17:15,0,0,26.43,0
13938,9/13/2023 17:30,0,0,26.38,0
13939,9/13/2023 17:45,0,0,26.34,0
13940,9/13/2023 18:00,0,0,26.32,0
13941,9/13/2023 18:15,0,0,26.31,0
13942,9/13/2023 18:30,0,0,26.29,0
13943,9/13/2023 18:45,0,0,26.2,0
13944,9/13/2023 19:00,0,0,26.16,0
13945,9/13/2023 19:15,0,0,26.1,0
13946,9/13/2023 19:30,0,0,26.05,0
13947,9/13/2023 19:45,0,0,26.01,0
13948,9/13/2023 20:00,0,0,25.99,0
13949,9/13/2023 20:15,0,0,25.95,0
13950,9/13/2023 20:30,0,0,25.89,0
13951,9/13/2023 20:45,0,0,25.82,0
13952,9/13/2023 21:00,0,0,25.75,0
13953,9/13/2023 21:15,0,0,25.73,0
13954,9/13/2023 21:30,0,0,25.68,0
13955,9/13/2023 21:45,0,0,25.61,0
13956,9/13/2023 22:00,0,0,25.53,0
13957,9/13/2023 22:15,0,0,25.46,0
13958,9/13/2023 22:30,0,0,25.41,0
13959,9/13/2023 22:45,0,0,25.36,0
13960,9/13/2023 23:00,0,0,25.31,0
13961,9/13/2023 23:15,0,0,25.26,0
13962,9/13/2023 23:30,0,0,25.22,0
13963,9/13/2023 23:45,0,0,25.15,0
13964,9/14/2023 0:00,0,0,25.09,0
13965,9/14/2023 0:15,0,0,25.02,0
13966,9/14/2023 0:30,0,0,24.98,0
13967,9/14/2023 0:45,0,0,24.93,0
13968,9/14/2023 1:00,0,0,24.84,0
13969,9/14/2023 1:15,0,0,24.78,0
13970,9/14/2023 1:30,0,0,24.74,0
13971,9/14/2023 1:45,0,0,24.69,0
13972,9/14/2023 2:00,0,0,24.63,0
13973,9/14/2023 2:15,0,0,24.57,0
13974,9/14/2023 2:30,0,0,24.52,0
13975,9/14/2023 2:45,0,0,24.49,0
13976,9/14/2023 3:00,0,0,24.44,0
13977,9/14/2023 3:15,0,0,24.39,0
13978,9/14/2023 3:30,0,0,24.36,0
13979,9/14/2023 3:45,0,0,24.33,0
13980,9/14/2023 4:00,0,0,24.31,0
13981,9/14/2023 4:15,0,0,24.28,0
13982,9/14/2023 4:30,0,0,24.27,0
13983,9/14/2023 4:45,0,0,24.25,0
13984,9/14/2023 5:00,0,0,24.21,0
13985,9/14/2023 5:15,0,0,24.2,0
13986,9/14/2023 5:30,0,0,24.17,0
13987,9/14/2023 5:45,0,0,24.16,0
13988,9/14/2023 6:00,0,0,24.15,0
13989,9/14/2023 6:15,0,0,24.13,0
13990,9/14/2023 6:30,0,0,24.13,0
13991,9/14/2023 6:45,0,0,24.13,0
13992,9/14/2023 7:00,0,0,24.12,0
13993,9/14/2023 7:15,0,0,24.13,0
13994,9/14/2023 7:30,0,0,24.13,0
13995,9/14/2023 7:45,0,0,24.13,0
13996,9/14/2023 8:00,0,0,24.12,0
13997,9/14/2023 8:15,0,0,24.1,0
13998,9/14/2023 8:30,0,0,24.08,0
13999,9/14/2023 8:45,0,0,24.07,0
14000,9/14/2023 9:00,0,0,24.06,0
14001,9/14/2023 9:15,0,0,24.04,0
14002,9/14/2023 9:30,0,0,24.04,0
14003,9/14/2023 9:45,0,0,24.06,0
14004,9/14/2023 10:00,0,0,24.08,0
14005,9/14/2023 10:15,0,0,24.13,0
14006,9/14/2023 10:30,0,0,24.17,0
14007,9/14/2023 10:45,0,0,24.22,0
14008,9/14/2023 11:00,0,0,24.26,0
14009,9/14/2023 11:15,0,0,24.28,0
14010,9/14/2023 11:30,0,0,24.32,0
14011,9/14/2023 11:45,0,0,24.33,0
14012,9/14/2023 12:00,0,0,24.39,0
14013,9/14/2023 12:15,0,0,24.47,0
14014,9/14/2023 12:30,0,0,24.53,0
14015,9/14/2023 12:45,0,0,24.6,0
14016,9/14/2023 13:00,0,0,24.64,0
14017,9/14/2023 13:15,0,0,24.68,0
14018,9/14/2023 13:30,0,0,24.74,0
14019,9/14/2023 13:45,0,0,24.8,0
14020,9/14/2023 14:00,0,0,24.86,0
14021,9/14/2023 14:15,0,0,24.95,0
14022,9/14/2023 14:30,0,0,25.06,0
14023,9/14/2023 14:45,0,0,25.14,0
14024,9/14/2023 15:00,0,0,25.21,0
14025,9/14/2023 15:15,0,0,25.28,0
14026,9/14/2023 15:30,0,0,25.36,0
14027,9/14/2023 15:45,0,0,25.37,0
14028,9/14/2023 16:00,0,0,25.4,0
14029,9/14/2023 16:15,0,0,25.43,0
14030,9/14/2023 16:30,0,0,25.46,0
14031,9/14/2023 16:45,0,0,25.46,0
14032,9/14/2023 17:00,0,0,25.46,0
14033,9/14/2023 17:15,0,0,25.44,0
14034,9/14/2023 17:30,0,0,25.42,0
14035,9/14/2023 17:45,0,0,25.43,0
14036,9/14/2023 18:00,0,0,25.44,0
14037,9/14/2023 18:15,0,0,25.48,0
14038,9/14/2023 18:30,0,0,25.49,0
14039,9/14/2023 18:45,0,0,25.49,0
14040,9/14/2023 19:00,0,0,25.51,0
14041,9/14/2023 19:15,0,0,25.48,0
14042,9/14/2023 19:30,0,0,25.44,0
14043,9/14/2023 19:45,0,0,25.4,0
14044,9/14/2023 20:00,0,0,25.33,0
14045,9/14/2023 20:15,0,0,25.28,0
14046,9/14/2023 20:30,0,0,25.25,0
14047,9/14/2023 20:45,0,0,25.19,0
14048,9/14/2023 21:00,0,0,25.11,0
14049,9/14/2023 21:15,0,0,25.02,0
14050,9/14/2023 21:30,0,0,24.94,0
14051,9/14/2023 21:45,0,0,24.86,0
14052,9/14/2023 22:00,0,0,24.8,0
14053,9/14/2023 22:15,0,0,24.73,0
14054,9/14/2023 22:30,0,0,24.64,0
14055,9/14/2023 22:45,0,0,24.57,0
14056,9/14/2023 23:00,0,0,24.52,0
14057,9/14/2023 23:15,0,0,24.44,0
14058,9/14/2023 23:30,0,0,24.36,0
14059,9/14/2023 23:45,0,0,24.28,0
14060,9/15/2023 0:00,0,0,24.21,0
14061,9/15/2023 0:15,0,0,24.13,0
14062,9/15/2023 0:30,0,0,24.06,0
14063,9/15/2023 0:45,0,0,24,0
14064,9/15/2023 1:00,0,0,23.9,0
14065,9/15/2023 1:15,0,0,23.8,0
14066,9/15/2023 1:30,0,0,23.73,0
14067,9/15/2023 1:45,0,0,23.64,0
14068,9/15/2023 2:00,0,0,23.53,0
14069,9/15/2023 2:15,0,0,23.44,0
14070,9/15/2023 2:30,0,0,23.34,0
14071,9/15/2023 2:45,0,0,23.24,0
14072,9/15/2023 3:00,0,0,23.17,0
14073,9/15/2023 3:15,0,0,23.07,0
14074,9/15/2023 3:30,0,0,23.01,0
14075,9/15/2023 3:45,0,0,22.91,0
14076,9/15/2023 4:00,0,0,22.81,0
14077,9/15/2023 4:15,0,0,22.75,0
14078,9/15/2023 4:30,0,0,22.65,0
14079,9/15/2023 4:45,0,0,22.54,0
14080,9/15/2023 5:00,0,0,22.45,0
14081,9/15/2023 5:15,0,0,22.34,0
14082,9/15/2023 5:30,0,0,22.25,0
14083,9/15/2023 5:45,0,0,22.19,0
14084,9/15/2023 6:00,0,0,22.12,0
14085,9/15/2023 6:15,0,0,22.01,0
14086,9/15/2023 6:30,0,0,21.92,0
14087,9/15/2023 6:45,0,0,21.83,0
14088,9/15/2023 7:00,0,0,21.77,0
14089,9/15/2023 7:15,0,0,21.7,0
14090,9/15/2023 7:30,0,0,21.64,0
14091,9/15/2023 7:45,0,0,21.6,0
14092,9/15/2023 8:00,0,0,21.55,0
14093,9/15/2023 8:15,0,0,21.48,0
14094,9/15/2023 8:30,0,0,21.4,0
14095,9/15/2023 8:45,0,0,21.34,0
14096,9/15/2023 9:00,0,0,21.25,0
14097,9/15/2023 9:15,0,0,21.2,0
14098,9/15/2023 9:30,0,0,21.18,0
14099,9/15/2023 9:45,0,0,21.15,0
14100,9/15/2023 10:00,0,0,21.14,0
14101,9/15/2023 10:15,0,0,21.12,0
14102,9/15/2023 10:30,0,0,21.1,0
14103,9/15/2023 10:45,0,0,21.09,0
14104,9/15/2023 11:00,0,0,21.13,0
14105,9/15/2023 11:15,0,0,21.15,0
14106,9/15/2023 11:30,0,0,21.22,0
14107,9/15/2023 11:45,0,0,21.27,0
14108,9/15/2023 12:00,0,0,21.32,0
14109,9/15/2023 12:15,0,0,21.38,0
14110,9/15/2023 12:30,0,0,21.48,0
14111,9/15/2023 12:45,0,0,21.54,0
14112,9/15/2023 13:00,0,0,21.56,0
14113,9/15/2023 13:15,0,0,21.65,0
14114,9/15/2023 13:30,0,0,21.76,0
14115,9/15/2023 13:45,0,0,21.9,0
14116,9/15/2023 14:00,0,0,22,0
14117,9/15/2023 14:15,0,0,22.11,0
14118,9/15/2023 14:30,0,0,22.25,0
14119,9/15/2023 14:45,0,0,22.39,0
14120,9/15/2023 15:00,0,0,22.5,0
14121,9/15/2023 15:15,0,0,22.61,0
14122,9/15/2023 15:30,0,0,22.72,0
14123,9/15/2023 15:45,0,0,22.81,0
14124,9/15/2023 16:00,0,0,22.87,0
14125,9/15/2023 16:15,0,0,22.92,0
14126,9/15/2023 16:30,0,0,22.98,0
14127,9/15/2023 16:45,0,0,23.01,0
14128,9/15/2023 17:00,0,0,23.02,0
14129,9/15/2023 17:15,0,0,23.05,0
14130,9/15/2023 17:30,0,0,23.07,0
14131,9/15/2023 17:45,0,0,23.07,0
14132,9/15/2023 18:00,0,0,23.07,0
14133,9/15/2023 18:15,0,0,23.08,0
14134,9/15/2023 18:30,0,0,23.1,0
14135,9/15/2023 18:45,0,0,23.1,0
14136,9/15/2023 19:00,0,0,23.1,0
14137,9/15/2023 19:15,0,0,23.05,0
14138,9/15/2023 19:30,0,0,23,0
14139,9/15/2023 19:45,0,0,22.9,0
14140,9/15/2023 20:00,0,0,22.8,0
14141,9/15/2023 20:15,0,0,22.7,0
14142,9/15/2023 20:30,0,0,22.61,0
14143,9/15/2023 20:45,0,0,22.53,0
14144,9/15/2023 21:00,0,0,22.44,0
14145,9/15/2023 21:15,0,0,22.35,0
14146,9/15/2023 21:30,0,0,22.28,0
14147,9/15/2023 21:45,0,0,22.19,0
14148,9/15/2023 22:00,0,0,22.11,0
14149,9/15/2023 22:15,0,0,22.06,0
14150,9/15/2023 22:30,0,0,22.01,0
14151,9/15/2023 22:45,0,0,21.93,0
14152,9/15/2023 23:00,0,0,21.85,0
14153,9/15/2023 23:15,0,0,21.79,0
14154,9/15/2023 23:30,0,0,21.71,0
14155,9/15/2023 23:45,0,0,21.62,0
14156,9/16/2023 0:00,0,0,21.54,0
14157,9/16/2023 0:15,0,0,21.46,0
14158,9/16/2023 0:30,0,0,21.4,0
14159,9/16/2023 0:45,0,0,21.34,0
14160,9/16/2023 1:00,0,0,21.28,0
14161,9/16/2023 1:15,0,0,21.2,0
14162,9/16/2023 1:30,0,0,21.14,0
14163,9/16/2023 1:45,0,0,21.08,0
14164,9/16/2023 2:00,0,0,21.01,0
14165,9/16/2023 2:15,0,0,20.96,0
14166,9/16/2023 2:30,0,0,20.89,0
14167,9/16/2023 2:45,0,0,20.83,0
14168,9/16/2023 3:00,0,0,20.77,0
14169,9/16/2023 3:15,0,0,20.73,0
14170,9/16/2023 3:30,0,0,20.67,0
14171,9/16/2023 3:45,0,0,20.6,0
14172,9/16/2023 4:00,0,0,20.51,0
14173,9/16/2023 4:15,0,0,20.45,0
14174,9/16/2023 4:30,0,0,20.4,0
14175,9/16/2023 4:45,0,0,20.35,0
14176,9/16/2023 5:00,0,0,20.28,0
14177,9/16/2023 5:15,0,0,20.21,0
14178,9/16/2023 5:30,0,0,20.14,0
14179,9/16/2023 5:45,0,0,20.1,0
14180,9/16/2023 6:00,0,0,20.05,0
14181,9/16/2023 6:15,0,0,19.99,0
14182,9/16/2023 6:30,0,0,19.94,0
14183,9/16/2023 6:45,0,0,19.88,0
14184,9/16/2023 7:00,0,0,19.82,0
14185,9/16/2023 7:15,0,0,19.73,0
14186,9/16/2023 7:30,0,0,19.68,0
14187,9/16/2023 7:45,0,0,19.67,0
14188,9/16/2023 8:00,0,0,19.63,0
14189,9/16/2023 8:15,0,0,19.62,0
14190,9/16/2023 8:30,0,0,19.65,0
14191,9/16/2023 8:45,0,0,19.66,0
14192,9/16/2023 9:00,0,0,19.68,0
14193,9/16/2023 9:15,0,0,19.77,0
14194,9/16/2023 9:30,0,0,19.83,0
14195,9/16/2023 9:45,0,0,19.87,0
14196,9/16/2023 10:00,0,0,19.93,0
14197,9/16/2023 10:15,0,0,20.04,0
14198,9/16/2023 10:30,0,0,20.13,0
14199,9/16/2023 10:45,0,0,20.23,0
14200,9/16/2023 11:00,0,0,20.34,0
14201,9/16/2023 11:15,0,0,20.42,0
14202,9/16/2023 11:30,0,0,20.52,0
14203,9/16/2023 11:45,0,0,20.61,0
14204,9/16/2023 12:00,0,0,20.72,0
14205,9/16/2023 12:15,0,0,20.83,0
14206,9/16/2023 12:30,0,0,20.96,0
14207,9/16/2023 12:45,0,0,21.06,0
14208,9/16/2023 13:00,0,0,21.15,0
14209,9/16/2023 13:15,0,0,21.27,0
14210,9/16/2023 13:30,0,0,21.38,0
14211,9/16/2023 13:45,0,0,21.5,0
14212,9/16/2023 14:00,0,0,21.64,0
14213,9/16/2023 14:15,0,0,21.8,0
14214,9/16/2023 14:30,0,0,21.97,0
14215,9/16/2023 14:45,0,0,22.14,0
14216,9/16/2023 15:00,0,0,22.3,0
14217,9/16/2023 15:15,0,0,22.47,0
14218,9/16/2023 15:30,0,0,22.6,0
14219,9/16/2023 15:45,0,0,22.71,0
14220,9/16/2023 16:00,0,0,22.82,0
14221,9/16/2023 16:15,0,0,22.91,0
14222,9/16/2023 16:30,0,0,22.97,0
14223,9/16/2023 16:45,0,0,23.03,0
14224,9/16/2023 17:00,0,0,23.07,0
14225,9/16/2023 17:15,0,0,23.1,0
14226,9/16/2023 17:30,0,0,23.12,0
14227,9/16/2023 17:45,0,0,23.13,0
14228,9/16/2023 18:00,0,0,23.16,0
14229,9/16/2023 18:15,0,0,23.17,0
14230,9/16/2023 18:30,0,0,23.19,0
14231,9/16/2023 18:45,0,0,23.21,0
14232,9/16/2023 19:00,0,0,23.19,0
14233,9/16/2023 19:15,0,0,23.18,0
14234,9/16/2023 19:30,0,0,23.16,0
14235,9/16/2023 19:45,0,0,23.15,0
14236,9/16/2023 20:00,0,0,23.1,0
14237,9/16/2023 20:15,0,0,23.03,0
14238,9/16/2023 20:30,0,0,22.97,0
14239,9/16/2023 20:45,0,0,22.91,0
14240,9/16/2023 21:00,0,0,22.85,0
14241,9/16/2023 21:15,0,0,22.79,0
14242,9/16/2023 21:30,0,0,22.72,0
14243,9/16/2023 21:45,0,0,22.66,0
14244,9/16/2023 22:00,0,0,22.6,0
14245,9/16/2023 22:15,0,0,22.56,0
14246,9/16/2023 22:30,0,0,22.51,0
14247,9/16/2023 22:45,0,0,22.44,0
14248,9/16/2023 23:00,0,0,22.4,0
14249,9/16/2023 23:15,0,0,22.34,0
14250,9/16/2023 23:30,0,0,22.29,0
14251,9/16/2023 23:45,0,0,22.24,0
14252,9/17/2023 0:00,0,0,22.19,0
14253,9/17/2023 0:15,0,0,22.14,0
14254,9/17/2023 0:30,0,0,22.09,0
14255,9/17/2023 0:45,0,0,22.06,0
14256,9/17/2023 1:00,0,0,22,0
14257,9/17/2023 1:15,0,0,21.96,0
14258,9/17/2023 1:30,0,0,21.92,0
14259,9/17/2023 1:45,0,0,21.87,0
14260,9/17/2023 2:00,0,0,21.83,0
14261,9/17/2023 2:15,0,0,21.8,0
14262,9/17/2023 2:30,0,0,21.76,0
14263,9/17/2023 2:45,0,0,21.71,0
14264,9/17/2023 3:00,0,0,21.69,0
14265,9/17/2023 3:15,0,0,21.65,0
14266,9/17/2023 3:30,0,0,21.61,0
14267,9/17/2023 3:45,0,0,21.57,0
14268,9/17/2023 4:00,0,0,21.54,0
14269,9/17/2023 4:15,0,0,21.5,0
14270,9/17/2023 4:30,0,0,21.48,0
14271,9/17/2023 4:45,0,0,21.45,0
14272,9/17/2023 5:00,0,0,21.41,0
14273,9/17/2023 5:15,0,0,21.38,0
14274,9/17/2023 5:30,0,0,21.33,0
14275,9/17/2023 5:45,0,0,21.3,0
14276,9/17/2023 6:00,0,0,21.27,0
14277,9/17/2023 6:15,0,0,21.22,0
14278,9/17/2023 6:30,0,0,21.18,0
14279,9/17/2023 6:45,0,0,21.14,0
14280,9/17/2023 7:00,0,0,21.1,0
14281,9/17/2023 7:15,0,0,21.04,0
14282,9/17/2023 7:30,0,0,21.01,0
14283,9/17/2023 7:45,0,0,20.96,0
14284,9/17/2023 8:00,0,0,20.92,0
14285,9/17/2023 8:15,0,0,20.91,0
14286,9/17/2023 8:30,0,0,20.91,0
14287,9/17/2023 8:45,0,0,20.92,0
14288,9/17/2023 9:00,0,0,20.94,0
14289,9/17/2023 9:15,0,0,20.98,0
14290,9/17/2023 9:30,0,0,21.02,0
14291,9/17/2023 9:45,0,0,21.07,0
14292,9/17/2023 10:00,0,0,21.12,0
14293,9/17/2023 10:15,0,0,21.18,0
14294,9/17/2023 10:30,0,0,21.25,0
14295,9/17/2023 10:45,0,0,21.35,0
14296,9/17/2023 11:00,0,0,21.45,0
14297,9/17/2023 11:15,0,0,21.55,0
14298,9/17/2023 11:30,0,0,21.65,0
14299,9/17/2023 11:45,0,0,21.74,0
14300,9/17/2023 12:00,0,0,21.85,0
14301,9/17/2023 12:15,0,0,21.96,0
14302,9/17/2023 12:30,0,0,22.07,0
14303,9/17/2023 12:45,0,0,22.16,0
14304,9/17/2023 13:00,0,0,22.24,0
14305,9/17/2023 13:15,0,0,22.33,0
14306,9/17/2023 13:30,0,0,22.43,0
14307,9/17/2023 13:45,0,0,22.51,0
14308,9/17/2023 14:00,0,0,22.63,0
14309,9/17/2023 14:15,0,0,22.71,0
14310,9/17/2023 14:30,0,0,22.8,0
14311,9/17/2023 14:45,0,0,22.9,0
14312,9/17/2023 15:00,0,0,22.97,0
14313,9/17/2023 15:15,0,0,23.03,0
14314,9/17/2023 15:30,0,0,23.08,0
14315,9/17/2023 15:45,0,0,23.13,0
14316,9/17/2023 16:00,0,0,23.16,0
14317,9/17/2023 16:15,0,0,23.18,0
14318,9/17/2023 16:30,0,0,23.19,0
14319,9/17/2023 16:45,0,0,23.22,0
14320,9/17/2023 17:00,0,0,23.23,0
14321,9/17/2023 17:15,0,0,23.23,0
14322,9/17/2023 17:30,0,0,23.23,0
14323,9/17/2023 17:45,0,0,23.23,0
14324,9/17/2023 18:00,0,0,23.23,0
14325,9/17/2023 18:15,0,0,23.23,0
14326,9/17/2023 18:30,0,0,23.22,0
14327,9/17/2023 18:45,0,0,23.22,0
14328,9/17/2023 19:00,0,0,23.21,0
14329,9/17/2023 19:15,0,0,23.19,0
14330,9/17/2023 19:30,0,0,23.18,0
14331,9/17/2023 19:45,0,0,23.16,0
14332,9/17/2023 20:00,0,0,23.13,0
14333,9/17/2023 20:15,0,0,23.11,0
14334,9/17/2023 20:30,0,0,23.1,0
14335,9/17/2023 20:45,0,0,23.07,0
14336,9/17/2023 21:00,0,0,23.06,0
14337,9/17/2023 21:15,0,0,23.03,0
14338,9/17/2023 21:30,0,0,23.01,0
14339,9/17/2023 21:45,0,0,23,0
14340,9/17/2023 22:00,0,0,22.98,0
14341,9/17/2023 22:15,0,0,22.97,0
14342,9/17/2023 22:30,0,0,22.97,0
14343,9/17/2023 22:45,0,0,22.97,0
14344,9/17/2023 23:00,0,0,22.96,0
14345,9/17/2023 23:15,0,0,22.95,0
14346,9/17/2023 23:30,0,0,22.93,0
14347,9/17/2023 23:45,0,0,22.92,0
14348,9/18/2023 0:00,0,0,22.9,0
14349,9/18/2023 0:15,0,0,22.89,0
14350,9/18/2023 0:30,0,0,22.86,0
14351,9/18/2023 0:45,0,0,22.85,0
14352,9/18/2023 1:00,0,0,22.81,0
14353,9/18/2023 1:15,0,0,22.8,0
14354,9/18/2023 1:30,0,0,22.77,0
14355,9/18/2023 1:45,0,0,22.75,0
14356,9/18/2023 2:00,0,0,22.72,0
14357,9/18/2023 2:15,0,0,22.7,0
14358,9/18/2023 2:30,0,0,22.68,0
14359,9/18/2023 2:45,0,0,22.65,0
14360,9/18/2023 3:00,0,0,22.63,0
14361,9/18/2023 3:15,0,0,22.61,0
14362,9/18/2023 3:30,0,0,22.59,0
14363,9/18/2023 3:45,0,0,22.56,0
14364,9/18/2023 4:00,0,0,22.55,0
14365,9/18/2023 4:15,0,0,22.54,0
14366,9/18/2023 4:30,0,0,22.51,0
14367,9/18/2023 4:45,0,0,22.5,0
14368,9/18/2023 5:00,0,0,22.45,0
14369,9/18/2023 5:15,0,0,22.43,0
14370,9/18/2023 5:30,0,0,22.4,0
14371,9/18/2023 5:45,0,0,22.4,0
14372,9/18/2023 6:00,0,0,22.38,0
14373,9/18/2023 6:15,0,0,22.35,0
14374,9/18/2023 6:30,0,0,22.3,0
14375,9/18/2023 6:45,0,0,22.21,0
14376,9/18/2023 7:00,0,0,22.13,0
14377,9/18/2023 7:15,0,0,22.09,0
14378,9/18/2023 7:30,0,0,22.07,0
14379,9/18/2023 7:45,0,0,22.04,0
14380,9/18/2023 8:00,0,0,21.96,0
14381,9/18/2023 8:15,0,0,21.87,0
14382,9/18/2023 8:30,0,0,21.82,0
14383,9/18/2023 8:45,0,0,21.77,0
14384,9/18/2023 9:00,0,0,21.72,0
14385,9/18/2023 9:15,0,0,21.71,0
14386,9/18/2023 9:30,0,0,21.69,0
14387,9/18/2023 9:45,0,0,21.67,0
14388,9/18/2023 10:00,0,0,21.64,0
14389,9/18/2023 10:15,0,0,21.65,0
14390,9/18/2023 10:30,0,0,21.66,0
14391,9/18/2023 10:45,0,0,21.66,0
14392,9/18/2023 11:00,0,0,21.62,0
14393,9/18/2023 11:15,0,0,21.59,0
14394,9/18/2023 11:30,0,0,21.59,0
14395,9/18/2023 11:45,0,0,21.55,0
14396,9/18/2023 12:00,0,0,21.57,0
14397,9/18/2023 12:15,0,0,21.59,0
14398,9/18/2023 12:30,0,0,21.6,0
14399,9/18/2023 12:45,0,0,21.66,0
14400,9/18/2023 13:00,0,0,21.71,0
14401,9/18/2023 13:15,0,0,21.76,0
14402,9/18/2023 13:30,0,0,21.8,0
14403,9/18/2023 13:45,0,0,21.87,0
14404,9/18/2023 14:00,0,0,21.96,0
14405,9/18/2023 14:15,0,0,22.04,0
14406,9/18/2023 14:30,0,0,22.14,0
14407,9/18/2023 14:45,0,0,22.27,0
14408,9/18/2023 15:00,0,0,22.35,0
14409,9/18/2023 15:15,0,0,22.44,0
14410,9/18/2023 15:30,0,0,22.54,0
14411,9/18/2023 15:45,0,0,22.58,0
14412,9/18/2023 16:00,0,0,22.64,0
14413,9/18/2023 16:15,0,0,22.71,0
14414,9/18/2023 16:30,0,0,22.75,0
14415,9/18/2023 16:45,0,0,22.79,0
14416,9/18/2023 17:00,0,0,22.86,0
14417,9/18/2023 17:15,0,0,22.91,0
14418,9/18/2023 17:30,0,0,22.92,0
14419,9/18/2023 17:45,0,0,22.92,0
14420,9/18/2023 18:00,0,0,22.92,0
14421,9/18/2023 18:15,0,0,22.92,0
14422,9/18/2023 18:30,0,0,22.95,0
14423,9/18/2023 18:45,0,0,22.97,0
14424,9/18/2023 19:00,0,0,22.98,0
14425,9/18/2023 19:15,0,0,22.97,0
14426,9/18/2023 19:30,0,0,22.93,0
14427,9/18/2023 19:45,0,0,22.87,0
14428,9/18/2023 20:00,0,0,22.79,0
14429,9/18/2023 20:15,0,0,22.7,0
14430,9/18/2023 20:30,0,0,22.64,0
14431,9/18/2023 20:45,0,0,22.56,0
14432,9/18/2023 21:00,0,0,22.49,0
14433,9/18/2023 21:15,0,0,22.4,0
14434,9/18/2023 21:30,0,0,22.34,0
14435,9/18/2023 21:45,0,0,22.27,0
14436,9/18/2023 22:00,0,0,22.21,0
14437,9/18/2023 22:15,0,0,22.16,0
14438,9/18/2023 22:30,0,0,22.08,0
14439,9/18/2023 22:45,0,0,22.03,0
14440,9/18/2023 23:00,0,0,21.98,0
14441,9/18/2023 23:15,0,0,21.92,0
14442,9/18/2023 23:30,0,0,21.9,0
14443,9/18/2023 23:45,0,0,21.83,0
14444,9/19/2023 0:00,0,0,21.76,0
14445,9/19/2023 0:15,0,0,21.7,0
14446,9/19/2023 0:30,0,0,21.6,0
